"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"18273094",,"Estrada Do Pre próximo ao 1779",,"-22.906749573319637","-43.54182162599744","18273094",,"0",,,
"18376098",,"Rua Aricuri próximo ao 637",,"-22.891418489449382","-43.56511524117708","18376098",,"0",,,
"18273092",,"Estrada Do Pre próximo ao 1640",,"-22.90390934658102","-43.540200542439116","18273092",,"0",,,
"18242299",,"Avenida Vicente De Carvalho próximo ao 1121",,"-22.853389709729356","-43.31997251754658","18242299",,"0",,,
"18226744",,"Avenida Dos Democraticos próximo ao 1791",,"-22.868100524820377","-43.258046951408886","18226744",,"0",,,
"18242297",,"Avenida Vicente De Carvalho próximo ao 494",,"-22.85330503338147","-43.31854563312276","18242297",,"0",,,
"18226750",,"Rua Miguel Burnier próximo ao 106","Maracanã","-22.869596630842494","-43.259431345953914","18226750",,"0",,,
"18242303",,"Avenida Vicente De Carvalho próximo ao 206","Supermercado","-22.855541362005734","-43.32426903989161","18242303",,"0",,,
"18226748",,"Avenida Dos Democraticos próximo ao 1191",,"-22.866815485683574","-43.25673747602704","18226748",,"0",,,
"18242301",,"Avenida Vicente De Carvalho próximo ao 307",,"-22.854171436859204","-43.32244354826183","18242301",,"0",,,
"34915648","68179","RUA PRIMEIRO DE MARÇO, EM FRENTE À IGREJA DA CANDELÁRIA","CANDELÁRIA","-22.9003933563542","-43.1768603087864","34915648",,"0",,,
"18242290",,"Avenida Vicente De Carvalho próximo ao 661",,"-22.85291162408049","-43.313552095289005","18242290",,"0",,,
"18242288",,"Avenida Vicente De Carvalho próximo ao 729",,"-22.852401866015764","-43.31260711421985","18242288",,"0",,,
"18242295",,"Avenida Vicente De Carvalho próximo ao 582","Faculdade","-22.853164666974212","-43.31625982355229","18242295",,"0",,,
"18242292",,"Avenida Automovel Clube próximo ao 6100",,"-22.85173666106273","-43.316192997709635","18242292",,"0",,,
"18242282",,"Avenida Vicente De Carvalho próximo ao 1121",,"-22.848340589586694","-43.30650096209513","18242282",,"0",,,
"18242280",,"Avenida Vicente De Carvalho próximo ao 1147",,"-22.847171988784446","-43.305013211856746","18242280",,"0",,,
"18242286",,"Avenida Vicente De Carvalho próximo ao 833","Shopping Carioca","-22.851300323622173","-43.31105803908422","18242286",,"0",,,
"18242284",,"Avenida Vicente De Carvalho próximo ao 995",,"-22.849936330544352","-43.308549787829186","18242284",,"0",,,
"18242274",,"Avenida Vicente De Carvalho próximo ao 1431",,"-22.842338472205782","-43.29998355685503","18242274",,"0",,,
"18226721",,"Avenida Sernambetiba próximo ao 16744",,"-23.025272603890865","-43.45872259651862","18226721",,"0",,,
"18242272",,"Avenida Vicente De Carvalho próximo ao 1461",,"-22.841123320197603","-43.29835814725914","18242272",,"0",,,
"18242278",,"Avenida Vicente De Carvalho próximo ao 1213",,"-22.846263266175207","-43.3033065193753","18242278",,"0",,,
"18242276",,"Avenida Vicente De Carvalho próximo ao 1359",,"-22.843630794505295","-43.30082095697496","18242276",,"0",,,
"18226780",,"Estrada Velha Da Pavuna próximo ao 3497",,"-22.865971836562547","-43.288617398584826","18226780",,"0",,,
"18226782",,"Estrada Velha Da Pavuna próximo ao 3559",,"-22.865446960112198","-43.2896783188403","18226782",,"0",,,
"34915618","68177","RUA VISCONDE DE INAHÚMA,103","HOTEL SÃO FRANCISCO","-22.899904543376973","-43.17985428519077","34915618",,"0",,,
"18226776",,"Estrada Velha Da Pavuna próximo ao 2565",,"-22.87012544446558","-43.283978816699005","18226776",,"0",,,
"18226778",,"Estrada Velha Da Pavuna próximo ao 272",,"-22.86752627354724","-43.28578150112267","18226778",,"0",,,
"18226772",,"Estrada Velha Da Pavuna próximo ao 100",,"-22.871917123000216","-43.28127973573261","18226772",,"0",,,
"18226774",,"Estrada Velha Da Pavuna próximo ao 2518",,"-22.871331436736543","-43.28276306536743","18226774",,"0",,,
"18226768",,"Avenida Itaoca próximo ao 2532",,"-22.870572616593876","-43.27639559575907","18226768",,"0",,,
"18242193",,"Rua Marechal Jofre próximo ao 39","Escola Municipal","-22.918636099992998","-43.265144725781525","18242193",,"0",,,
"18242195",,"Praca Edmundo Rego próximo ao 11",,"-22.922851678547563","-43.26471454471369","18242195",,"0",,,
"18226770",,"Avenida Itaoca próximo ao 2516",,"-22.873095777712546","-43.27796106441451","18226770",,"0",,,
"18242189",,"Praca Edmundo Rego próximo ao 114",,"-22.92247075122351","-43.26406621303741","18242189",,"0",,,
"18226764",,"Avenida Itaoca próximo ao 1842",,"-22.86707101367699","-43.2716582091973","18226764",,"0",,,
"18226766",,"Avenida Itaoca próximo ao 221",,"-22.868508119896678","-43.274907152442786","18226766",,"0",,,
"18242191",,"Rua Caruaru próximo ao 190",,"-22.919701958738017","-43.26474629625529","18242191",,"0",,,
"18226760",,"Avenida Itaoca próximo ao 126",,"-22.868129539017687","-43.26887747347843","18226760",,"0",,,
"18242185",,"Rua Sa Viana próximo ao 122",,"-22.926399544337393","-43.25986932598685","18242185",,"0",,,
"18226762",,"Avenida Itaoca próximo ao 1826",,"-22.867049046228402","-43.27012908836978","18226762",,"0",,,
"18242187",,"Rua Rosa E Silva próximo ao 210",,"-22.92693956330783","-43.26094425212776","18242187",,"0",,,
"18242181",,"Rua Barao De Mesquita próximo ao S/n",,"-22.92343614611102","-43.25664616533305","18242181",,"0",,,
"18226756",,"Estrada Do Timbo próximo ao 144",,"-22.86907417430163","-43.26796393344713","18226756",,"0",,,
"18226758",,"Avenida Itaoca próximo ao 1443",,"-22.868662396019502","-43.2682949161663","18226758",,"0",,,
"18242183",,"Rua Sa Viana próximo ao 44",,"-22.92476895418355","-43.25898025994659","18242183",,"0",,,
"18242177",,"Rua Barao De Mesquita próximo ao 955",,"-22.924271812673695","-43.25396466868983","18242177",,"0",,,
"18226752",,"Rua Santa Mariana próximo ao 290",,"-22.870009577603902","-43.26233039670536","18226752",,"0",,,
"18242179",,"Rua Barao De Mesquita próximo ao 980",,"-22.92395561155066","-43.25515565923983","18242179",,"0",,,
"18226754",,"Rua Santa Mariana próximo ao 186",,"-22.86974485387256","-43.26570664702135","18226754",,"0",,,
"18273084",,"Estrada Do Pre próximo ao 687",,"-22.898542075078137","-43.53854286605413","18273084",,"0",,,
"18226815",,"Estrada Do Timbo próximo ao 1535",,"-22.8703503193237","-43.268296351847276","18226815",,"0",,,
"18273086",,"Estrada Do Pre próximo ao 1147",,"-22.89948261158616","-43.539170033198836","18273086",,"0",,,
"18226813",,"Estrada Do Timbo próximo ao S/n",,"-22.8722853447334","-43.268008319118","18226813",,"0",,,
"18273080",,"Estrada Do Pre próximo ao 317",,"-22.89691202443232","-43.536372691961034","18273080",,"0",,,
"18226811",,"Estrada Velha Da Pavuna próximo ao 144","Posto IPI","-22.872042687344127","-43.26913151593501","18226811",,"0",,,
"18273082",,"Estrada Do Pre próximo ao 754",,"-22.897920473241275","-43.53754158998346","18273082",,"0",,,
"18226809",,"Estrada Velha Da Pavuna próximo ao 1186","PAM RODOLPHO ROCCO - DEL CASTILHO","-22.87150887933002","-43.27227741635032","18226809",,"0",,,
"18226807",,"Estrada Velha Da Pavuna próximo ao 1581",,"-22.87335149318199","-43.27561743314806","18226807",,"0",,,
"18273078",,"Estrada Do Pre próximo ao 502",,"-22.89628719443811","-43.535814836718025","18273078",,"0",,,
"18226805",,"Estrada Velha Da Pavuna próximo ao 1903",,"-22.87388102546742","-43.27829788704095","18226805",,"0",,,
"34915604","68176","AV. RIO BRANCO, ENTRE AS RUAS MAIRINK VEIGA E BENEDITINOS",,"-22.899018858685785","-43.17996821575255","34915604",,"0",,,
"33791847","68038","PONTO FINAL MUNICIPAL (SANTA CRUZ)",,"-22.90154036932976","-43.18092710553923","33791847",,"0",,,
"18226790",,"Estrada Velha Da Pavuna próximo ao 4563",,"-22.865408075731864","-43.29949663334576","18226790",,"0",,,
"18226788",,"Estrada Velha Da Pavuna próximo ao 4259",,"-22.86533261005406","-43.296060878882024","18226788",,"0",,,
"18358528",,"Rua Vitor Alves próximo ao 889",,"-22.89350306719845","-43.565167968264326","18358528",,"0",,,
"18226786",,"Estrada Velha Da Pavuna próximo ao 4181",,"-22.865081537049374","-43.29436282520729","18226786",,"0",,,
"18226784",,"Estrada Velha Da Pavuna próximo ao 3821",,"-22.86538224383788","-43.29211057680333","18226784",,"0",,,
"18242863",,"Estrada Do Pedregoso próximo ao 1252",,"-22.864531858697223","-43.563463748612314","18242863",,"0",,,
"18225647",,"Avenida Brasil próximo ao 10590","CEFAN","-22.833011255548072","-43.264836121401615","18225647",,"0",,,
"18242873",,"Estrada Do Pedregoso próximo ao 807",,"-22.871873172309332","-43.55987328566143","18242873",,"0",,,
"18225656",,"Avenida Lobo Junior próximo ao 1338",,"-22.83215636373552","-43.27939601512373","18225656",,"0",,,
"18242875",,"Estrada Guandu Do Sape próximo ao 1379",,"-22.87531865151027","-43.56120645088023","18242875",,"0",,,
"18225658",,"Rua Bento Cardoso próximo ao 63",,"-22.836705040438787","-43.28754836782316","18225658",,"0",,,
"18242877",,"Estrada Guandu Do Sape próximo ao 905",,"-22.87800988257423","-43.56291385191508","18242877",,"0",,,
"18225660",,"Rua Bento Cardoso próximo ao 340","Supermercado","-22.835932896326312","-43.288276427222776","18225660",,"0",,,
"18242879",,"Estrada Guandu Do Sape próximo ao 761",,"-22.87993152715828","-43.5634990429215","18242879",,"0",,,
"18225662",,"Rua Bento Cardoso próximo ao 457",,"-22.834200470684387","-43.28944183018923","18225662",,"0",,,
"18242865",,"Estrada Do Pedregoso próximo ao 1769",,"-22.866914694203427","-43.561463159982885","18242865",,"0",,,
"18242867",,"Estrada Do Pedregoso próximo ao 675",,"-22.868375648092243","-43.56106350999947","18242867",,"0",,,
"18225650",,"Avenida Lobo Junior próximo ao 874",,"-22.828712982146623","-43.27658121295859","18225650",,"0",,,
"18242869",,"Estrada Do Pedregoso próximo ao 807",,"-22.870143545193322","-43.559848587066725","18242869",,"0",,,
"18225652",,"Avenida Lobo Junior próximo ao 43",,"-22.82983046949116","-43.27742101891674","18225652",,"0",,,
"18242871",,"Estrada Do Pedregoso próximo ao 807",,"-22.870767977780886","-43.559838458513596","18242871",,"0",,,
"18225654",,"Avenida Lobo Junior próximo ao 1130",,"-22.830689185909527","-43.27813507984119","18225654",,"0",,,
"18225603",,"Rua Visconde De Inhauma próximo ao 50",,"-22.89937088641537","-43.178110196092994","18225603",,"0",,,
"18359970",,"Rua Luiz Guimaraes próximo ao 923",,"-22.919927552155027","-43.25891075984778","18359970",,"0",,,
"18359968",,"Rua Jeronimo De Lemos próximo ao 308",,"-22.918765693553745","-43.258772040576915","18359968",,"0",,,
"18225623",,"Avenida Rio De Janeiro próximo ao S/n",,"-22.894415967571494","-43.21347108760657","18225623",,"0",,,
"18242925",,"Estrada Do Campinho próximo ao 5547",,"-22.885751811681835","-43.61209357731463","18242925",,"0",,,
"18225581",,"Avenida Pasteur próximo ao 458",,"-22.953137619354564","-43.171850729476354","18225581",,"0",,,
"18242927",,"Estrada Do Campinho próximo ao 5547",,"-22.885810466334082","-43.6139640289633","18242927",,"0",,,
"18225583",,"Avenida Pasteur próximo ao 458","IME","-22.95416558113226","-43.168562867118816","18225583",,"0",,,
"18225576",,"BRS 2 - DEMÉTRIO RIBEIRO",,"-22.961601844486495","-43.175130938224136","18225576",,"0",,,
"18242921",,"Estrada Do Campinho próximo ao 4773",,"-22.885412790816005","-43.60708268402897","18242921",,"0",,,
"18255914",,"BRS 3 - ASSEMBLÉIA",,"-22.90541986355081","-43.177574366378884","18255914",,"0",,,
"18225578",,"BRS 2 - AVENIDA LAURO SODRE",,"-22.956933887790836","-43.17739696404366","18225578",,"0",,,
"18242923",,"Estrada Do Campinho próximo ao 4961",,"-22.885192022374326","-43.609637773874276","18242923",,"0",,,
"18225572",,"BRS 2 - HILÁRIO DE GOUVEIA",,"-22.968726297225807","-43.183961908601894","18225572","http://m.vadeonibus.com.br/ondeestou_p2.php?oid=18225572","0",,,
"18242919",,"Estrada Do Campinho próximo ao 4631",,"-22.885913999963748","-43.605384652392374","18242919",,"0",,,
"18225568",,"BRS 2 - BARÃO DE IPANEMA",,"-22.975050785011675","-43.18956147895234","18225568",,"0",,,
"18225570",,"BRS 2 - SANTA CLARA",,"-22.97217371697426","-43.187723924711804","18225570",,"0",,,
"18225597",,"Rua Candido Gaffree próximo ao 143",,"-22.943796526721467","-43.160216894264224","18225597",,"0",,,
"18242941",,"Rua Agai próximo ao 2537",,"-22.88838198722641","-43.632798524933904","18242941",,"0",,,
"18242943",,"Rua Agai próximo ao 2537",,"-22.889435876977302","-43.6352334940513","18242943",,"0",,,
"18225593",,"Rua Candido Gaffree próximo ao 48",,"-22.946938576148177","-43.16223893615647","18225593",,"0",,,
"18242937",,"Estrada Do Campinho próximo ao 6713",,"-22.88335864187741","-43.6262451319055","18242937",,"0",,,
"18225595",,"Rua Candido Gaffree próximo ao 116","Forte da Urca","-22.945641725663137","-43.161404070802035","18225595",,"0",,,
"18242939",,"Rua Agai próximo ao 2973",,"-22.888058841997662","-43.63026009886834","18242939",,"0",,,
"18225589",,"Rua Marechal Cantuaria próximo ao 182",,"-22.949218243372155","-43.166283002858854","18225589",,"0",,,
"18242933",,"Estrada Do Campinho próximo ao 6373",,"-22.883721449606124","-43.62317836131475","18242933",,"0",,,
"18360019",,"Rua Santos Melo próximo ao 17",,"-22.9034346918843","-43.24281470415271","18360019",,"0",,,
"18225591",,"Rua Marechal Cantuaria próximo ao 48",,"-22.94833365225553","-43.16444163891193","18225591",,"0",,,
"18242935",,"Estrada Do Campinho próximo ao 6713",,"-22.883209194075967","-43.62446972145435","18242935",,"0",,,
"18360021",,"Rua Santos Melo próximo ao 461",,"-22.902202768696426","-43.24449429571355","18360021",,"0",,,
"18225585",,"Rua Ramom Franco próximo ao 10",,"-22.95331551796922","-43.16723485209291","18225585",,"0",,,
"18242929",,"Estrada Do Campinho próximo ao 6097",,"-22.88540484815788","-43.618624932719754","18242929",,"0",,,
"18360023",,"Rua Licinio Cardoso próximo ao 436","SENAI","-22.901036944338166","-43.24455154115567","18360023",,"0",,,
"18225587",,"Rua Marechal Cantuaria próximo ao 102",,"-22.95056848881748","-43.16780367090047","18225587",,"0",,,
"18242931",,"Estrada Do Campinho próximo ao 6373",,"-22.88492676314597","-43.62099817910778","18242931",,"0",,,
"18255885",,"Rua Almirante Alexandrino próximo ao 1908",,"-22.92750051732452","-43.193374266565236","18255885",,"0",,,
"18242894",,"Estrada Santa Maria próximo ao 1145",,"-22.884704283732926","-43.57955961621031","18242894",,"0",,,
"18225548",,"Avenida Visconde De Albuquerque próximo ao 1335",,"-22.984245939476942","-43.22910866020047","18225548",,"0",,,
"18255887",,"Rua Almirante Alexandrino próximo ao 1772",,"-22.92705314430426","-43.19222491554425","18255887",,"0",,,
"18242892",,"Estrada Santa Maria próximo ao 1816",,"-22.882810777733738","-43.58026907592752","18242892",,"0",,,
"18225546",,"Avenida Visconde De Albuquerque próximo ao 961",,"-22.983285479083115","-43.228232875099216","18225546",,"0",,,
"18255881",,"Rua Almirante Alexandrino próximo ao 2365",,"-22.929856561124804","-43.19543332112969","18255881",,"0",,,
"18225544",,"Avenida Visconde De Albuquerque próximo ao 581",,"-22.981078303733522","-43.22674291802506","18225544",,"0",,,
"18255883",,"Rua Almirante Alexandrino próximo ao 1991",,"-22.92802609773199","-43.19381966232342","18255883",,"0",,,
"18255877",,"Rua Almirante Alexandrino próximo ao 3085",,"-22.934718769290065","-43.19987981098635","18255877",,"0",,,
"18225542",,"Avenida Visconde De Albuquerque proximo ao 1165",,"-22.979533158066694","-43.226648411871864","18225542",,"0",,,
"18242887",,"Estrada Do Tingui próximo ao 100",,"-22.884245178811753","-43.56930795102952","18242887",,"0",,,
"18255879",,"Rua Almirante Alexandrino próximo ao 2625",,"-22.93191351729274","-43.19685372791552","18255879",,"0",,,
"18225540",,"Praia Do Reconcavo próximo ao 699",,"-22.98492308768625","-43.69486487716615","18225540",,"0",,,
"18242885",,"Estrada Do Tingui próximo ao 658",,"-22.883518661371024","-43.567586054163996","18242885",,"0",,,
"18255873",,"Rua Almirante Alexandrino próximo ao 3780",,"-22.935534695917518","-43.20287374057779","18255873",,"0",,,
"18225538",,"Praia Do Reconcavo próximo ao 1147",,"-22.985517798527184","-43.69872250748773","18225538",,"0",,,
"18242883",,"Estrada Do Tingui próximo ao 445",,"-22.88396603883704","-43.56576077210761","18242883",,"0",,,
"18255875",,"Rua Almirante Alexandrino próximo ao 3226",,"-22.93508940613294","-43.201257985060415","18255875",,"0",,,
"18225536",,"Praia Sepetiba próximo ao 1322",,"-22.98409322994941","-43.70098075557164","18225536",,"0",,,
"18242881",,"Estrada Do Tingui próximo ao 310","West Shopping","-22.88415319001311","-43.56337637830756","18242881",,"0",,,
"18273475",,"Acesso Av Brasil Rod Washington Luis próximo ao","POSTO DE SAUDE","-22.817089239914896","-43.28938493003696","18273475",,"0",,,
"18242910",,"Estrada Santa Maria próximo ao 9",,"-22.894077842410073","-43.58482963234209","18242910",,"0",,,
"18225566",,"BRS 2 - DJALMA ULRICH",,"-22.97937873483905","-43.1909762604449","18225566",,"0",,,
"18242908",,"Estrada Santa Maria próximo ao 206",,"-22.89358333793786","-43.58443732455834","18242908",,"0",,,
"18225564",,"BRS 2 - RAUL POMPÉIA",,"-22.983328526399777","-43.19240139969099","18225564",,"0",,,
"18242906",,"Estrada Santa Maria próximo ao 355",,"-22.892314214936874","-43.58246598557248","18242906",,"0",,,
"18225562",,"BRS 2 - BULHÕES DE CARVALHO",,"-22.984295803394865","-43.194624090965924","18225562",,"0",,,
"18242904",,"Estrada Santa Maria próximo ao 669",,"-22.89091213034046","-43.57983173717713","18242904",,"0",,,
"18225560",,"BRS 2 - FARME DE AMOEDO",,"-22.984495321481482","-43.19985913442247","18225560",,"0",,,
"18242902",,"Estrada Santa Maria próximo ao 809",,"-22.889528592832352","-43.579534331947606","18242902",,"0",,,
"18225558",,"BRS 2 - JOANA ANGÉLICA",,"-22.984265769256023","-43.20411261546447","18225558",,"0",,,
"18242900",,"Estrada Santa Maria próximo ao 1164",,"-22.88845314844033","-43.57939789283987","18242900",,"0",,,
"18225556",,"BRS 2 - GARCIA D ÁVILA",,"-22.98393414232611","-43.21026735774337","18225556",,"0",,,
"18242898",,"Estrada Santa Maria próximo ao 1422",,"-22.886590130990854","-43.5792813867771","18242898",,"0",,,
"18255889",,"Rua Almirante Alexandrino próximo ao 35",,"-22.924968671573904","-43.18980881511093","18255889",,"0",,,
"18242896",,"Estrada Santa Maria próximo ao 1145",,"-22.88485112201759","-43.57948731878792","18242896",,"0",,,
"18225552",,"BRS 2, 3 - CUPERTINO DURÃO",,"-22.983962663577508","-43.22094316663015","18225552",,"0",,,
"18255891",,"Rua Almirante Alexandrino próximo ao 1103","7ª DP","-22.924149787407448","-43.18744382357889","18255891",,"0",,,
"18225504",,"Estrada De Sepetiba próximo ao 280",,"-22.95512998207647","-43.68672049108377","18225504",,"0",,,
"18256099",,"Rua Itapiru próximo ao 824",,"-22.92414993157792","-43.19846159126877","18256099",,"0",,,
"18225506",,"Estrada De Sepetiba próximo ao 4515",,"-22.956308120649705","-43.68883635509425","18225506",,"0",,,
"18256097",,"Rua Itapiru próximo ao 592",,"-22.922268323275595","-43.19736376611934","18256097",,"0",,,
"18225508",,"Estrada De Sepetiba próximo ao 4545",,"-22.95743757583652","-43.69022036066047","18225508",,"0",,,
"18256103",,"Rua Itapiru próximo ao 1356",,"-22.924998632327544","-43.202989471646234","18256103",,"0",,,
"18225510",,"Estrada De Sepetiba próximo ao 3447",,"-22.95869105007233","-43.69271485814724","18225510",,"0",,,
"18256101",,"Rua Itapiru próximo ao 1150",,"-22.925164140415863","-43.20122798638535","18256101",,"0",,,
"18225512",,"Estrada De Sepetiba próximo ao 4525",,"-22.959343003531867","-43.695340726215846","18225512",,"0",,,
"18225514",,"Estrada De Sepetiba próximo ao 4715",,"-22.960452249895262","-43.69840306042856","18225514",,"0",,,
"18256105",,"Rua Campos Da Paz próximo ao 209",,"-22.923930158337676","-43.20450389805237","18256105",,"0",,,
"18225516",,"Estrada De Sepetiba próximo ao 4856",,"-22.962174547564114","-43.70064419898107","18225516",,"0",,,
"18256111",,"Rua Barao De Itapagipe próximo ao 64",,"-22.919011192241083","-43.210386302711186","18256111",,"0",,,
"18225518",,"Estrada De Sepetiba próximo ao 4983",,"-22.96417892819159","-43.70462298752603","18225518",,"0",,,
"18225520",,"Estrada De Sepetiba próximo ao 5973",,"-22.96633545648561","-43.70553830240977","18225520",,"0",,,
"18256114",,"Rua Barao De Itapagipe próximo ao 386",,"-22.922983701018065","-43.21736739240854","18256114",,"0",,,
"18225522",,"Estrada De Sepetiba próximo ao 195",,"-22.967663868051474","-43.7062775070012","18225522",,"0",,,
"18225524",,"Estrada De Sepetiba próximo ao 1756",,"-22.970165253531118","-43.708555757124614","18225524",,"0",,,
"18256118",,"Rua Felix Da Cunha próximo ao 39",,"-22.924486780144374","-43.22177461978428","18256118",,"0",,,
"18225526",,"Praia Sepetiba próximo ao 1408",,"-22.97210738733945","-43.70903892948425","18225526",,"0",,,
"18256116",,"Rua Barao De Itapagipe próximo ao 458",,"-22.923670098248984","-43.21853476414794","18256116",,"0",,,
"18225528",,"Praia Sepetiba próximo ao 1194",,"-22.97461747334428","-43.70670449965111","18225528",,"0",,,
"18225530",,"Praia Sepetiba próximo ao 960",,"-22.97608618229796","-43.70567167963646","18225530",,"0",,,
"18256127",,"Avenida Maracana próximo ao 359",,"-22.923996641656736","-43.23613056754908","18256127",,"0",,,
"18225532",,"Praia Sepetiba próximo ao S/n",,"-22.977834935793815","-43.70445067867981","18225532",,"0",,,
"18225534",,"Praia Sepetiba próximo ao S/n",,"-22.982612460259844","-43.701789081398395","18225534",,"0",,,
"18225474",,"Rua Felipe Cardoso próximo ao 86",,"-22.91708787193282","-43.68339464929056","18225474",,"0",,,
"18225472",,"Rua Felipe Cardoso próximo ao 143",,"-22.918849622789168","-43.68241851166232","18225472",,"0",,,
"18242945",,"Rua Cabo Saulo De Vasconcelos próximo ao 252",,"-22.887558441180197","-43.63832096955031","18242945",,"0",,,
"18225478",,"Rua Ferreira Nobre próximo ao 17",,"-22.91981068570618","-43.68960149888593","18225478",,"0",,,
"18225476",,"Rua Alvaro Alberto próximo ao 167",,"-22.918526039264286","-43.687671972515545","18225476",,"0",,,
"18225482",,"Avenida Areia Branca próximo ao 1",,"-22.928096081182183","-43.69049062308829","18225482",,"0",,,
"18225480",,"Rua Ferreira Nobre próximo ao 1",,"-22.926382552866706","-43.69087384461097","18225480",,"0",,,
"18225486",,"Avenida Areia Branca próximo ao 937",,"-22.93524450705328","-43.68874377088144","18225486",,"0",,,
"18225484",,"Avenida Areia Branca próximo ao 427",,"-22.931000854268518","-43.68948027107952","18225484",,"0",,,
"18225490",,"Avenida Areia Branca próximo ao 1",,"-22.941979745659776","-43.68411831301004","18225490",,"0",,,
"18225488",,"Avenida Areia Branca próximo ao 1457",,"-22.938385796291552","-43.68656927929975","18225488",,"0",,,
"18225494",,"Avenida Areia Branca próximo ao 2403",,"-22.946434839233298","-43.681447382666065","18225494",,"0",,,
"18225492",,"Avenida Areia Branca próximo ao 2283",,"-22.944846642009047","-43.68215925065523","18225492",,"0",,,
"18256087",,"Rua Carolina Reydner próximo ao 80",,"-22.91594834337927","-43.19646013739005","18256087",,"0",,,
"18225498",,"Estrada De Sepetiba próximo ao 2450",,"-22.950357027703586","-43.68150716072331","18225498",,"0",,,
"18256089",,"Rua Chichorro próximo ao 8",,"-22.916998854909103","-43.19543914367026","18256089",,"0",,,
"31362404","67893","PONTO FINAL - GENERAL OSÓRIO",,"-22.98459301476089","-43.19805901462449","31362404",,"0",,,
"18256091",,"Rua Do Catumbi próximo ao 120",,"-22.917399255285837","-43.19493557263904","18256091",,"0",,,
"18225496",,"Avenida Areia Branca próximo ao 2620",,"-22.94877115055008","-43.68104832730443","18225496",,"0",,,
"18225502",,"Estrada De Sepetiba próximo ao 2283",,"-22.95403243551125","-43.684665279260926","18225502",,"0",,,
"18256093",,"Rua Itapiru próximo ao 245",,"-22.919074259576007","-43.195696864339155","18256093",,"0",,,
"18225500",,"Estrada De Sepetiba próximo ao 2655",,"-22.951722653870913","-43.682221868656065","18225500",,"0",,,
"18256095",,"Rua Itapiru próximo ao 315","CEDAE","-22.920228766221374","-43.196577381206225","18256095",,"0",,,
"18225445",,"Avenida Cesario De Melo próximo ao 9020",,"-22.916191006860913","-43.61257878181266","18225445",,"0",,,
"18225447",,"Avenida Cesario De Melo próximo ao 9695",,"-22.915398142392153","-43.6164801783482","18225447",,"0",,,
"18225441",,"Avenida Cesario De Melo próximo ao 8683",,"-22.91492236010026","-43.60576184086736","18225441",,"0",,,
"18225443",,"Avenida Cesario De Melo próximo ao 8623",,"-22.915859194575752","-43.609506114265706","18225443",,"0",,,
"18225453",,"Avenida Cesario De Melo próximo ao 10243","Supermercado","-22.915717477020614","-43.62915277977287","18225453",,"0",,,
"18225455",,"Avenida Cesario De Melo próximo ao 11543","Supermercado","-22.916698239290593","-43.63302430933984","18225455",,"0",,,
"18225449",,"Avenida Cesario De Melo próximo ao 9674",,"-22.91600940919521","-43.62398423308894","18225449",,"0",,,
"18225451",,"Avenida Cesario De Melo próximo ao 10296","Supermercado","-22.915537746896934","-43.628209417464156","18225451",,"0",,,
"18225468",,"Rua Felipe Cardoso próximo ao 337",,"-22.92063800521102","-43.680900130875045","18225468",,"0",,,
"18225470",,"Rua Felipe Cardoso próximo ao 840","Shopping","-22.919956788201038","-43.6815352071885","18225470",,"0",,,
"18225415",,"Avenida Maria Teresa Pal 19275 próximo ao 22",,"-22.904952863498323","-43.566150259841464","18225415",,"0",,,
"18225413",,"Rua Gramado próximo ao 9695",,"-22.903667075928745","-43.56648099035573","18225413",,"0",,,
"18225411",,"Rua Engenheiro Trindade próximo ao 287","35a Delegacia de Policia","-22.90284094717267","-43.56282297987748","18225411",,"0",,,
"18225409",,"Praca Doutor Raul Boaventura próximo ao 1","35a Delegacia de Policia","-22.902532473357105","-43.56062238510144","18225409",,"0",,,
"18225423",,"Avenida Cesario De Melo próximo ao 4426",,"-22.90706345936657","-43.57476388298869","18225423",,"0",,,
"18225431",,"Avenida Cesario De Melo próximo ao 6114",,"-22.91121967348051","-43.589904603552974","18225431",,"0",,,
"18359920",,"Rua Rainha Guilhermina próximo ao 161",,"-22.98326566184164","-43.2279590564258","18359920",,"0",,,
"18225429",,"Avenida Cesario De Melo próximo ao 6866",,"-22.910671742273088","-43.58411869996337","18225429",,"0",,,
"18225427",,"Avenida Cesario De Melo próximo ao 5529","Igreja Universal","-22.90933742805872","-43.580039617266344","18225427",,"0",,,
"18359924",,"Avenida Visconde De Albuquerque próximo ao 1","Fórum","-22.988194333802863","-43.228319639757615","18359924",,"0",,,
"18225425",,"Avenida Cesario De Melo próximo ao 5117",,"-22.90752408058227","-43.576361902269674","18225425",,"0",,,
"18225439",,"Avenida Cesario De Melo próximo ao 7951",,"-22.914047170495987","-43.60166494412461","18225439",,"0",,,
"18225437",,"Avenida Cesario De Melo próximo ao 6810",,"-22.913337385055943","-43.59602422901626","18225437",,"0",,,
"18225435",,"Avenida Cesario De Melo próximo ao 7516","CIEP","-22.912768536241785","-43.59478566735448","18225435",,"0",,,
"18225433",,"Avenida Cesario De Melo próximo ao 6851",,"-22.912216783372543","-43.59333315917003","18225433",,"0",,,
"18225403",,"Rua Artur Rios próximo ao 1622",,"-22.902252447142114","-43.5492100596367","18225403",,"0",,,
"18225401",,"Rua Artur Rios próximo ao 1460",,"-22.901863954022865","-43.5469116104755","18225401",,"0",,,
